Etr,Erot1_in,Erot2_in,Etr_out,Erot1_out,Erot2_out
8.101011970838764e-21,2.4260230484701736e-22,6.222758404756632e-22,6.736738522590778e-21,2.1208370684578497e-21,1.088980183251144e-22
1.9614568646676253e-21,6.149633172940505e-21,4.242409925662093e-21,2.227200927135057e-21,9.94320337352951e-21,1.8317612632548364e-22
2.1938561797062534e-21,4.968010449764895e-21,2.97851803907054e-22,2.936608846619661e-21,3.0561011749295783e-21,1.4671980775191305e-21
1.1638100340859636e-21,5.176983048729295e-21,2.0994459365187283e-21,5.0090693740073635e-21,3.020482117335861e-21,4.106745509267916e-22
6.3843013310799586e-21,7.64620897404672e-22,1.259491842985739e-21,4.333119064505388e-21,3.3366328010839182e-21,7.395965790038373e-22
2.736028476069734e-21,1.6804201355536637e-21,4.6072175416296365e-21,5.4028881831421105e-21,3.1695494536348468e-21,4.502267757023868e-22
1.6285021815582096e-22,3.7029366348001016e-22,1.290053642007577e-22,3.5199121127324766e-22,9.314647794005888e-23,2.150169763801367e-22
1.6500685859508204e-21,4.770509712252286e-21,4.073673223127444e-21,8.885095952858953e-21,6.874172295214139e-22,9.208623809584423e-22
5.083404180090131e-22,1.6922906893991387e-21,9.621614189964945e-22,2.576916004714503e-21,2.822845634891191e-23,5.57609060346251e-22
4.8285942271097644e-21,2.8191958374837286e-21,2.1544996831241626e-21,5.24065165001471e-21,6.617369252184492e-22,3.9009585748921694e-21
5.855957539494649e-21,8.624742894072243e-22,4.8753638031772545e-21,1.053261724427725e-20,4.2215749900923407e-22,6.395469972618536e-22
1.0656747003692439e-20,2.0510816292360913e-20,1.9163969092607172e-20,2.291463905261178e-20,2.05790547941136e-20,6.838121027182778e-21
4.450667297496321e-21,3.6258269981351264e-21,1.3010817249125305e-20,3.28176562715862e-21,2.1484396465973493e-22,1.758940530093007e-20
1.3094558494696305e-21,2.566023699723444e-21,8.554086504848522e-22,1.7456588096091816e-21,6.534552437096101e-22,2.3326889423232663e-21
2.3186144766285096e-21,7.647363764978823e-22,1.7237777563106813e-21,2.468829905459211e-21,1.86958732895247e-21,4.687083406802178e-22
1.1936801914584004e-21,8.630380426047214e-21,1.914028279756998e-21,1.4685389653798022e-21,5.6696972603271786e-21,4.598383717731195e-21
2.759276926270525e-21,2.9013263073040016e-21,2.6072239242256078e-21,1.3780718465641786e-21,6.563182086672912e-21,3.260863216146845e-22
1.1053177098238825e-20,6.183649026636211e-21,1.1369668907201298e-20,1.6361283089646725e-20,1.0362584786222412e-20,1.8820671590488723e-21
2.6707355839381834e-21,2.1891206795230934e-21,3.318580010069899e-21,3.485932655319615e-21,4.15776777046654e-21,5.346755208963521e-22
4.169442576613118e-21,5.025290421990988e-22,2.7532876461470226e-21,4.692284795282462e-21,2.00989751396661e-21,7.229775738392377e-22
1.712982446991037e-21,4.928228860201333e-21,8.885013286204326e-21,4.106835889642137e-21,7.152877284659029e-21,4.264902419543136e-21
8.429795740310106e-21,3.4555560175503084e-21,1.3724589658296627e-22,1.15741158360805e-20,7.248991857933532e-23,3.765453237239609e-22
1.484280274201217e-20,6.0072647897194465e-21,1.16406544501526e-21,1.5501720333843704e-20,2.515333361995028e-22,6.260996451432424e-21
6.482708927170473e-22,7.477382084832268e-21,1.7605667768305923e-22,4.574174246261831e-21,2.5413852883657294e-21,1.185847586591781e-21
6.675707517049643e-21,2.488212723289132e-21,7.78061794794328e-21,1.4567052706362373e-20,1.7772095336840408e-21,6.001361234202259e-22
3.143444196153359e-21,6.775134568425764e-21,7.512531172671209e-22,7.626164459528185e-21,2.8291610533478386e-21,2.1428381123126434e-22
1.864067703151115e-21,1.9564795217995135e-21,3.672196271553877e-21,3.585806216897977e-21,2.8067460118796133e-21,1.0996420700923428e-21
8.177392059078052e-21,1.514336250086939e-22,4.493417556908951e-21,1.0106893685874218e-20,9.072710447383577e-22,1.807891872140288e-21
1.3959598814907853e-20,2.4443987499419734e-21,6.671131236477295e-21,1.733658871670138e-20,4.208814672827326e-21,1.5309628129927148e-21
1.3337185791950634e-21,2.333047173333746e-21,4.2198598455424844e-22,3.2203717275455522e-21,3.3800973792488825e-22,5.308522729451345e-22
3.3362385746117444e-21,3.621707060765791e-21,1.0870865004383233e-20,3.0387488833447224e-21,7.530626280089339e-21,7.260019492214087e-21
1.1278994427696353e-21,8.822301082058605e-21,3.60909103263823e-21,6.495514571197173e-21,5.1538976504808055e-21,1.9092053692138006e-21
2.018272782908161e-21,1.2053706600528598e-21,1.438571149646683e-21,3.807934387344202e-21,6.779364418068395e-23,7.8779865229471785e-22
2.1586362389489417e-21,9.1103362759656e-22,3.9628238828304076e-21,4.789286552471401e-21,7.951535672180583e-22,1.4493517320647865e-21
1.237788104505348e-20,4.8770789379177325e-22,1.0945020843043642e-21,8.932777490393706e-21,7.361165019385846e-22,4.29061149817472e-21
6.084946795664339e-21,7.973295057991632e-22,1.315288970463938e-21,5.1892201394196665e-21,2.6539423130172202e-21,3.5412558121971935e-22
1.7828373915126813e-20,1.2924775258153851e-21,6.146010853120899e-21,2.3890270056183028e-20,6.272852155071297e-22,7.487389539280414e-22
3.1062779207347346e-21,1.3822121791792421e-21,2.3785013715324187e-21,4.940402302525368e-21,9.917091727266442e-22,9.34242451746639e-22
7.615620923754987e-22,5.873687709080527e-21,1.0547855204568537e-21,2.405936717686246e-21,1.9641836462145883e-21,3.319567018737515e-21
2.178189344040069e-22,1.3158910269824882e-21,2.506682939319742e-21,2.871471622320111e-22,3.002333816290051e-22,3.4530043856720976e-21
7.654884578827699e-21,6.840811195668017e-21,3.760294502828137e-21,7.148268483594343e-21,3.410079780257387e-21,7.697943367491343e-21
1.2334262389841639e-20,5.567651501113076e-21,5.3033401667807945e-21,8.275651386619399e-21,1.1015367154885453e-20,3.914557050478885e-21
7.696082295712406e-21,1.4280181238895658e-20,2.239729651229483e-21,1.726054168534513e-20,5.834422716909551e-21,1.1220669642476115e-21
1.3517759387610045e-21,1.4093134569764578e-21,3.3785522644760583e-21,1.6435840613638571e-21,3.0847125945460655e-21,1.4124718364639577e-21
1.243877943370511e-20,1.7050571225643635e-21,1.4303893717361254e-21,1.0354776420208768e-20,5.078425688839175e-21,1.4082670437873123e-22
1.6994627867615722e-21,2.413677637928323e-21,9.30902904371057e-21,2.524337517765399e-21,6.924423416040767e-21,3.974241771972395e-21
1.7715184347547183e-21,7.932160623597982e-22,3.441124667052006e-21,1.9710652208855973e-21,1.9480034054352713e-21,2.087181978305925e-21
8.989859743623284e-21,1.0872371927736107e-21,1.0257455143286664e-21,4.6470609761917255e-21,2.3768924157224385e-21,4.07959413788046e-21
3.129638854681407e-21,1.1588197560388306e-22,7.06504522410285e-21,4.30671449690247e-21,4.759187058124712e-21,1.2446745934482403e-21
3.8679577947968735e-21,7.727481874151365e-21,5.241799508483385e-22,6.6652446747550714e-21,1.8907442124622243e-21,3.564629016936561e-21
4.698698030681415e-21,1.854169978442216e-21,3.5609528834525755e-21,5.409393677648503e-21,4.5085278002620874e-21,1.9571274049782779e-22
2.4680653405503484e-21,6.305919833873596e-21,4.3704562820348224e-21,3.1689936204170452e-21,8.793147724340727e-21,1.181781453035588e-21
5.42897873969945e-22,4.928018344668028e-22,2.951550730361955e-21,4.353612534323243e-22,1.5118387295304447e-21,2.039257545186518e-21
4.355885262806902e-21,3.092194835070764e-21,2.5098763242679844e-21,7.221138482529944e-21,6.0311824165511015e-22,2.133312845272796e-21
8.694116038480804e-21,8.626128186316644e-21,7.764813606719237e-21,1.7703283810314954e-21,1.5665708502466276e-20,7.646972721633296e-21
8.030569820113292e-22,7.755307939811767e-21,1.88558678113076e-21,7.881800363256222e-21,2.3275301912919966e-21,2.33990387165786e-22
4.386065143852143e-21,1.1226770957245558e-21,4.0892919158404605e-23,4.190249730658606e-21,1.2976289130093107e-22,1.2312249107996973e-21
1.501053863298804e-22,7.788138787005105e-22,2.4178907686168193e-21,2.2555006747197934e-21,8.418690827252651e-22,2.505265480828649e-22
1.2524625969306598e-20,8.021292450862734e-22,2.170884976065513e-22,1.0079627047398148e-20,4.818640566545423e-22,2.9821561276231527e-21
2.3130694333702196e-21,4.7360060333646634e-21,5.223877421820979e-21,4.223768292993885e-21,6.1767114097966506e-21,1.871152620259003e-21
5.290863184157895e-21,3.329093357307122e-21,1.1141305101793126e-22,4.819571345752347e-21,1.0850628204554524e-21,2.8259527903837854e-21
7.792898597420592e-21,3.8647428690331266e-23,2.890214000352662e-21,7.304933403256528e-21,2.3403760695323402e-21,1.0766791819222619e-21
5.484262244451129e-21,3.1372048229083207e-21,7.340756528056392e-21,1.0477075428396701e-20,1.6001920457783712e-21,3.885140978986459e-21
4.034574348781641e-21,2.887094705189802e-21,4.329680826828745e-22,6.040914401822165e-21,6.435428794091872e-22,6.709204943692605e-22
2.2004795335968016e-21,3.458005546675078e-21,5.783145303399762e-22,2.764391364196572e-21,2.0985216861747048e-21,1.37368379251993e-21
9.757929157432194e-21,1.4285934875534205e-21,4.2495368493482836e-21,1.230490916988604e-20,2.9198457906022343e-21,2.102394518608108e-22
1.0996155448547729e-21,2.3561770293654436e-21,9.206854799075218e-23,8.587196787926476e-22,1.130079517284139e-21,1.5605028414178339e-21
1.698151446066867e-21,1.094524626576612e-21,4.975166569125459e-21,1.2913997197869357e-21,3.214210097039142e-21,3.262258447078656e-21
1.5977255181589622e-21,4.5410969589003096e-21,1.2886808440739486e-22,3.3553586344540594e-21,2.224991392758729e-21,6.884413085953464e-22
9.018149659722189e-21,1.4789265124090727e-20,7.667439525411485e-22,1.264639976665635e-20,9.611700703860476e-21,2.3160682298999005e-21
1.0983424992730728e-21,7.52281075704599e-21,9.753935388923687e-21,3.5342499121943795e-21,2.1938199356985744e-21,1.2647325563925394e-20
2.68126181559736e-21,4.582075981191247e-21,2.886289352417343e-22,3.426730446329206e-21,1.9618702186342445e-21,2.1637285074473564e-21
1.069214320429435e-20,1.476334354386397e-23,5.1011634709354655e-22,4.16431445217552e-21,1.5232489801213382e-21,5.529951432278151e-21
3.1965478487372073e-21,5.4345406175109965e-21,1.151518022294658e-21,5.909687807464505e-21,3.465291509969318e-21,4.080617755780408e-22
4.025136397447634e-21,5.910813278766862e-22,5.1947967524384984e-21,5.30929334319024e-21,2.1938217247550617e-21,2.3071178327054243e-21
1.637248046599015e-21,4.234860698140226e-21,3.6428395199634946e-23,2.7331494918180858e-21,2.030391734582538e-21,1.1438021530246644e-21
5.221318512425543e-22,1.134964629072383e-20,1.742997659722644e-20,1.2603306071792283e-21,1.695003096143866e-20,1.1091208846035582e-20
1.2532570752042009e-21,2.4308200452684205e-21,3.61307345974266e-21,2.993242446417303e-21,4.000836992537311e-21,3.0230352861241163e-22
4.0433748466628074e-21,2.6785200876798228e-21,1.0598460594320444e-21,5.0082756955834224e-21,1.089351647763171e-21,1.6854282129814112e-21
1.8087463246591314e-21,3.557303149833615e-22,3.186323985452927e-21,2.8315687002226166e-21,1.3743125693376013e-21,1.144083096367556e-21
7.787333561285439e-22,3.901947356141095e-21,2.1083182029993083e-22,1.539474032567334e-21,2.1219589299281247e-21,1.2310478990588503e-21
7.88985138620792e-21,3.710425537328818e-22,2.6438150136886615e-21,9.062042027463607e-21,1.4261697765842945e-21,4.1657981578694553e-22
1.1030376524715631e-20,4.280893745193109e-22,8.272894034470506e-21,1.5556173665124698e-20,1.60863460784234e-22,4.0127676772435356e-21
2.278169219126648e-21,2.217059121088633e-21,9.283408822075702e-22,4.7465011681091135e-21,1.341273591023932e-22,5.424067006276862e-22
2.345297920722937e-21,3.1011315330597624e-21,7.36086630580108e-23,2.349855973113993e-21,5.0401907237922485e-22,2.665028806907399e-21
9.667525740732517e-21,1.7219301055962143e-21,8.539425773053474e-22,6.1616811194391574e-21,2.088895252102949e-21,3.9929354521845506e-21
1.3765615278188385e-20,8.024152307455301e-22,5.26132716796283e-21,1.4815191560524484e-20,4.206155110680862e-21,8.077519406527873e-22
9.971628125936772e-21,5.975251994825229e-21,1.5529071776092246e-21,7.416097501188316e-21,9.990269969082162e-21,9.47202336852208e-23
8.117262215687522e-21,1.225732375274435e-21,4.643557327011491e-21,7.783176160601947e-21,4.0457974478943376e-21,2.1579072658028176e-21
1.321713747101227e-21,9.390950173789355e-21,5.610083558145977e-22,2.4567231788332644e-21,6.652891349241779e-21,2.163099966224822e-21
1.1997010638773558e-20,3.0373446159671125e-22,2.6163240054498207e-21,6.90893089773421e-21,4.264896559420942e-22,7.581818466976155e-21
3.9078781173112905e-21,4.55102294899256e-21,2.8026015691463706e-21,9.274756241022852e-21,1.5620966514717696e-21,4.236713626468852e-22
5.061077535678677e-21,2.9205876433266893e-21,8.364039805679087e-21,9.096473620672109e-21,3.590111600304742e-21,3.657808913324554e-21
1.6261530238906832e-20,5.5472460165541725e-21,7.875956123898142e-22,8.548735324672034e-21,1.081007858223206e-20,3.2369703704893626e-21
1.10553974505174e-20,1.6009556215619342e-21,1.7631631160211169e-22,6.48543994439327e-21,5.530323181769556e-21,8.163292808547632e-22
5.098739754114362e-22,2.559051914993554e-21,3.3872894601963016e-21,4.293260745052665e-21,3.0747445425569744e-22,1.8564327612299577e-21
2.7123219843137515e-21,2.5097374691728624e-21,4.896331980523613e-22,2.519298538295499e-21,6.377455765055819e-22,2.555151255357197e-21
8.402311323863164e-22,1.8889166900477745e-21,1.550706737074265e-21,3.515935969946053e-21,4.2526186828647497e-23,7.206160093030948e-22
3.1116638435787847e-21,1.939203301525009e-21,1.9800864033447992e-21,4.435915946529598e-21,2.332509764294079e-22,2.3597289732231755e-21
1.3569023421407501e-21,4.849405641319755e-21,5.616468958648972e-22,2.6489416206978662e-21,2.8043988975179366e-21,1.3153174672512195e-21
2.7547418267641624e-21,3.563151201648555e-21,4.7239461738610754e-21,4.022528394551975e-21,4.951554844384287e-21,2.0680568402387108e-21
4.1622715120237195e-21,3.1879756827995195e-21,1.4086695660615911e-22,4.2596065237855085e-21,1.5340668282957166e-21,1.6966427110545476e-21
4.3077809819844874e-21,4.196449628673929e-22,4.937086576939988e-21,7.280771078246987e-21,2.479534139570972e-22,2.1351616228053764e-21
6.012578302869743e-21,4.8897284701635655e-21,4.662001606624122e-21,1.1566979631280692e-20,3.740823582909419e-21,2.5664739577006535e-22
7.446289758160964e-21,7.626759151154586e-22,4.91576481206962e-21,1.0949939835928852e-20,3.8587065895477303e-22,1.788247106188591e-21
2.288202552910654e-21,2.638182928666338e-21,3.9970880522581895e-22,2.173650209795563e-21,9.223864400426177e-22,2.2303970214964108e-21
3.1784957262918193e-21,1.0787265093724353e-20,3.1266487436287108e-21,2.790529303793766e-21,1.8919634371316765e-21,1.2409661835669404e-20
3.4490638469449795e-21,5.639521206369236e-21,3.5040689649187216e-21,5.252823769290781e-21,2.4496413322737083e-22,7.094250487180723e-21
1.7375869981000025e-20,9.03270794619736e-22,7.574882174911843e-22,1.1016864959810624e-20,2.1811496231735915e-21,5.838413688934372e-21
3.809051784490828e-21,6.1678021171419916e-24,8.412169899551965e-21,6.1902905598746095e-21,3.1053110005107736e-22,5.7262140427935786e-21
7.692716764513578e-21,4.783089714399479e-21,2.5325874189188247e-21,1.0671287319548694e-20,9.420347097497629e-22,3.3952167251760655e-21
1.1737564622941653e-21,2.948255373224349e-23,3.518667580713869e-21,1.5015682657323217e-21,1.1410930019173404e-21,2.0800561212218096e-21
1.7770083036165617e-20,4.431585449082133e-21,2.5354554801747914e-21,9.72599256271975e-21,4.7093854334829335e-21,1.0300920728184746e-20
2.6414082733225787e-21,1.6500229588604749e-21,5.296705673709892e-22,3.8525244341926604e-21,6.323209888572463e-22,3.363983189143477e-22
9.091861347300556e-22,4.195650853769414e-21,1.0254871642921179e-22,1.829220016395304e-21,1.509324709190661e-21,1.8696024360757056e-21
5.614632860938229e-21,2.9570425063983797e-21,5.558797449197047e-23,3.8627684261609595e-21,2.845849316456827e-21,1.9175604556568144e-21
6.732511431599603e-21,1.7694383460833988e-21,6.995331255725382e-21,9.850561225653074e-21,1.8507293902203234e-21,3.794415478943568e-21
1.175879203621675e-20,4.137278568023098e-21,1.6685152580789307e-21,1.5413514130433186e-20,2.1276765577265588e-23,2.130052436033178e-21
7.3571243672036e-21,1.7220791586696553e-22,3.743686277098796e-23,5.256990358320387e-21,2.1755461605074375e-22,2.091118828386637e-21
1.9218433801675125e-20,1.0206479257250754e-20,3.1080537675021265e-21,2.9243300395433424e-20,4.81266818500098e-22,2.808052586805178e-21
2.1080537719622815e-21,2.515394894801215e-21,2.2509428524097627e-21,5.4552852009279086e-21,1.2642643867902013e-21,1.545644913797955e-22
2.0740373168772673e-21,3.156965326906587e-21,5.642323258828702e-21,2.652272001910394e-21,4.931112822230984e-21,3.289206814291749e-21
8.627441904329445e-21,2.544504424653004e-21,1.3652934203877566e-22,4.9356789798975865e-21,5.120789161258483e-21,1.2510956221141475e-21
1.6014128469393587e-21,3.0156727136506974e-21,8.803896704919306e-21,8.522271060402414e-21,2.122742844305251e-21,2.775771143660201e-21
3.429430185371444e-21,1.143525899654159e-21,1.1612564949184208e-20,8.92056072324873e-21,7.563036581818315e-23,7.18937688889805e-21
2.693946745865399e-21,1.9563636523128465e-21,4.096640787523922e-22,3.1566165030615633e-21,9.075374580945167e-22,9.963370957213378e-22
6.617905381744333e-22,7.795581565751061e-22,4.585178254121159e-21,2.0277403712981703e-21,1.2603722378220932e-21,2.739050308794442e-21
2.930289657699628e-20,1.2241559876120972e-21,3.040628758361101e-22,1.791112554719402e-20,1.477745594166593e-21,1.1443413157760518e-20
3.5674344570923095e-21,4.443920819387544e-21,1.1126393028068259e-21,6.74236366880894e-21,1.52208503498742e-21,8.58839167831238e-22
1.736388763042045e-21,6.173137237597782e-22,1.6316398988354044e-21,2.9433772128030188e-21,5.522357288194485e-22,4.899899207207205e-22
6.441792773181174e-21,4.15424403101915e-21,3.9796815607620867e-22,6.831890159093162e-21,1.4488060692229886e-21,2.712787815733646e-21
6.149948022044544e-21,9.806696524506257e-22,2.867794078044863e-21,7.657685932646852e-21,1.5544273279873893e-21,7.863109032742739e-22
1.582808960017629e-20,1.5773272929717057e-20,1.3333768875524184e-21,2.3875360309494073e-20,5.982541209616404e-21,3.077636906385076e-21
